conid,landing_ok,landing_objective,landing_mstar,landing_overall_ratings,landing_mf_key_ratios,landing_risk_statistics,landing_top10,landing_key_profile,landing_ownership,landing_dividends,landing_mf_esg,yield_profile,status_profile,yield_holdings,status_holdings,yield_ratios,status_ratios,yield_lipper,status_lipper,yield_esg,status_esg,yield_divs,status_divs,yield_mstar,status_mstar,yield_owner,status_owner,yield_sma_tick,status_sma_tick,yield_sma_high_low,status_sma_high_low,yield_sma_search,status_sma_search,yield_perf,status_perf,period_perf,attempts_perf,yield_risk,status_risk,period_risk,attempts_risk
589895646,True,False,False,False,False,False,False,True,False,True,False,True,200,True,200,False,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0
136153677,True,False,False,False,False,False,False,True,False,True,False,True,200,True,200,False,200,False,200,False,400,True,200,False,404,False,404,False,404,False,404,False,200,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0
337480296,True,True,False,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,5Y,10Y:200:0|5Y:200:1
52617538,True,True,False,True,True,True,True,True,False,True,False,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
558175934,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,3Y,10Y:200:0|5Y:200:0|3Y:200:1
31308322,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
445554112,True,True,False,True,True,True,True,True,False,True,False,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
233455638,True,True,False,False,False,True,True,True,False,True,False,True,200,True,200,True,200,False,200,False,400,True,200,False,404,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
304032086,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,5Y,10Y:200:0|5Y:200:1
718507676,True,True,True,False,True,True,True,True,False,True,True,True,200,True,200,True,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,1Y,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:1
56539091,True,True,False,True,True,True,True,True,False,True,False,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,True,200,True,200,True,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
252240598,True,True,True,True,True,True,True,True,False,True,False,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
339820214,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,True,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
133729976,True,True,False,False,False,True,True,True,False,True,False,True,200,True,200,True,200,False,200,False,400,True,200,False,404,False,404,False,404,False,404,False,200,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0
758557354,True,True,False,False,False,True,True,True,False,True,False,True,200,True,200,True,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
501094744,True,True,False,True,True,True,True,True,False,True,False,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,True,200,True,200,True,200,10Y,10Y:200:1,True,200,3Y,10Y:200:0|5Y:200:0|3Y:200:1
206109645,True,True,False,True,True,True,True,True,False,True,False,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
702867578,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0
529346693,True,True,False,True,True,True,True,True,False,True,False,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,3Y,10Y:200:0|5Y:200:0|3Y:200:1
74580619,True,True,False,True,True,True,True,True,False,True,False,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
521962037,True,True,False,True,True,True,True,True,False,True,False,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,5Y,10Y:200:0|5Y:200:1
637689191,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
719273314,True,True,True,False,True,True,True,True,False,True,True,True,200,True,200,True,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
331641614,True,True,False,True,True,True,True,True,False,True,False,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
332262671,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,5Y,10Y:200:0|5Y:200:1
717320148,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,False,404,False,404,False,404,False,404,False,200,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0
707638931,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,5Y,10Y:200:0|5Y:200:1,True,200,5Y,10Y:200:0|5Y:200:1
484596181,True,True,False,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,503,True,200,True,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
701241352,True,True,False,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,True,200,True,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
489870234,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,3Y,10Y:200:0|5Y:200:0|3Y:200:1
345526506,True,True,False,True,True,True,True,True,False,True,False,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,5Y,10Y:200:0|5Y:200:1
666960312,True,False,False,False,False,False,False,True,False,True,False,True,200,True,200,False,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0
319355940,True,True,False,True,True,True,True,True,False,True,False,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,True,200,True,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
513618315,True,False,False,False,False,False,False,True,False,True,False,True,200,True,200,False,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0
590682493,True,True,False,True,True,True,True,True,False,True,False,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,3Y,10Y:200:0|5Y:200:0|3Y:200:1
735671026,True,True,False,False,True,True,True,True,False,True,False,True,200,True,200,True,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
626448002,True,True,False,False,True,True,True,True,False,True,False,True,200,True,200,True,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
390616570,True,True,False,True,False,True,True,True,False,True,False,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,True,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
444358679,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,5Y,10Y:200:0|5Y:200:1
792305162,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
115826951,True,True,False,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,True,200,True,200,True,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
272686935,True,True,False,True,True,True,True,True,False,True,False,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,5Y,10Y:200:0|5Y:200:1
732954646,True,True,True,False,True,True,True,True,False,True,True,True,200,True,200,True,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
511505413,True,True,False,True,True,True,True,True,False,True,False,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,3Y,10Y:200:0|5Y:200:0|3Y:200:1
387731143,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,200,True,200,True,200,10Y,10Y:200:1,True,200,5Y,10Y:200:0|5Y:200:1
338972772,True,True,False,True,True,True,True,True,False,True,False,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,200,True,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
531693437,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,3Y,10Y:200:0|5Y:200:0|3Y:200:1
348552468,True,True,False,True,False,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,5Y,10Y:200:0|5Y:200:1
268366947,True,False,False,False,False,False,False,True,False,True,False,True,200,True,200,False,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0
366247376,True,False,False,False,False,False,False,True,False,True,False,True,200,True,200,False,200,False,200,False,400,True,200,False,404,False,404,False,404,False,404,False,200,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0
601031676,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,3Y,10Y:200:0|5Y:200:0|3Y:200:1
692197707,True,True,True,False,True,True,True,True,False,True,True,True,200,True,200,True,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
196183258,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,True,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
798824759,True,True,False,True,True,True,True,True,False,True,False,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
506295834,True,True,False,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
744096629,True,True,True,False,True,True,True,True,False,True,True,True,200,True,200,True,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,1Y,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:1
236177950,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,5Y,10Y:200:0|5Y:200:1
810313048,True,True,False,False,False,True,False,True,False,True,False,True,200,True,200,False,200,False,200,False,400,True,200,False,404,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,1Y,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:1
714600726,True,True,False,False,True,True,True,True,False,True,False,True,200,True,200,True,200,False,200,False,400,True,200,False,404,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,1Y,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:1
759904229,True,True,True,False,True,False,True,True,False,True,True,True,200,True,200,True,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,6M,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:1
652527118,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,3Y,10Y:200:0|5Y:200:0|3Y:200:1
361098076,True,True,False,True,True,True,True,True,False,True,False,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,True,200,True,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
468054821,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,5Y,10Y:200:0|5Y:200:1
633584572,True,True,False,False,True,True,True,True,False,True,False,True,200,True,200,True,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,1Y,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:1
651359397,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,5Y,10Y:200:0|5Y:200:1
345196862,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,5Y,10Y:200:0|5Y:200:1
366248815,True,True,False,False,False,True,False,True,False,True,False,True,200,True,200,False,200,False,200,False,400,True,200,False,404,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,5Y,10Y:200:0|5Y:200:1
39046964,True,True,False,True,True,True,True,True,True,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,True,200,False,404,True,200,True,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
845619300,True,False,False,False,False,False,False,True,False,True,False,True,200,True,200,False,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0
682433932,True,True,False,False,True,True,True,True,False,True,False,True,200,True,200,True,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,1Y,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:1
706895883,True,True,False,True,True,True,True,True,False,True,False,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0
366247598,True,False,False,False,False,False,False,True,False,True,False,True,200,True,200,False,200,False,200,False,400,True,200,False,404,False,404,False,404,False,404,False,200,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0
444254110,True,True,False,True,True,True,True,True,False,True,False,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,5Y,10Y:200:0|5Y:200:1
352443913,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,5Y,10Y:200:0|5Y:200:1
622498027,True,True,False,False,True,True,True,True,False,True,False,True,200,True,200,True,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
146065335,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
609474716,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,3Y,10Y:200:0|5Y:200:0|3Y:200:1
637689692,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,3Y,10Y:200:0|5Y:200:0|3Y:200:1
101674196,True,True,False,True,True,True,True,True,False,True,False,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
456674956,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,5Y,10Y:200:0|5Y:200:1
131093755,True,True,False,False,False,True,True,True,False,True,False,True,200,True,200,True,200,False,200,False,400,True,200,False,404,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
719720379,True,True,False,False,True,True,True,True,False,True,False,True,200,True,200,True,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
796357789,True,True,True,False,True,False,True,True,False,True,True,True,200,True,200,True,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,6M,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:1
382534575,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
575606039,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,3Y,10Y:200:0|5Y:200:0|3Y:200:1
196961192,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
531668623,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,3Y,10Y:200:0|5Y:200:0|3Y:200:1
503146734,True,True,False,True,True,True,True,True,False,True,False,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,3Y,10Y:200:0|5Y:200:0|3Y:200:1
809521337,True,True,False,False,False,True,True,True,False,True,False,True,200,True,200,True,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
345526526,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,5Y,10Y:200:0|5Y:200:1
74581846,True,True,False,True,True,True,True,True,False,True,False,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
850309376,True,True,True,False,True,False,True,True,False,True,True,True,200,True,200,True,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0
814010564,True,True,False,False,False,False,False,True,False,True,False,True,200,True,200,False,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0
798822353,True,False,False,False,False,False,False,True,False,True,False,True,200,True,200,False,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0
366247570,True,True,False,False,False,True,False,True,False,True,False,True,200,True,200,False,200,False,200,False,400,True,200,False,404,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,5Y,10Y:200:0|5Y:200:1
467524561,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,5Y,10Y:200:0|5Y:200:1
437875124,True,True,False,True,True,True,True,True,False,True,False,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,5Y,10Y:200:0|5Y:200:1
766916326,True,True,False,False,False,False,True,True,False,True,False,True,200,True,200,True,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
105235987,True,True,True,True,True,True,True,True,False,True,False,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
712414312,True,True,False,False,True,True,True,True,False,True,False,True,200,True,200,True,200,False,200,False,400,True,200,True,200,False,404,False,404,True,200,True,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
850786732,True,True,True,False,True,False,True,True,False,True,True,True,200,True,200,True,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0
232341597,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,True,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
700321455,True,True,False,False,False,True,True,True,False,True,False,True,200,True,200,True,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
841845067,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,5Y,10Y:200:0|5Y:200:1
501785746,True,True,False,True,True,True,True,True,True,True,False,True,200,True,200,True,200,True,200,False,400,True,200,True,200,True,200,False,404,True,200,True,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
735653882,True,True,False,False,True,True,True,True,False,True,False,True,200,True,200,True,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,1Y,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:1
421657050,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,5Y,10Y:200:0|5Y:200:1
41015921,True,True,False,False,False,True,True,True,False,True,False,True,200,True,200,True,200,False,200,False,400,True,200,False,404,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
749040414,True,True,False,False,True,True,True,True,False,True,False,True,200,True,200,True,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,1Y,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:1
810313153,True,False,False,False,False,False,False,True,False,True,False,True,200,True,200,False,200,False,200,False,400,True,200,False,404,False,404,False,404,False,404,False,200,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0
317977761,True,True,False,True,True,True,True,True,False,True,False,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,5Y,10Y:200:0|5Y:200:1
68490021,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
103095518,True,False,False,False,False,False,False,True,False,True,False,True,200,True,200,False,200,False,200,False,400,True,200,False,404,False,404,False,404,False,404,False,200,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0
770379832,True,True,False,False,True,False,True,True,False,True,False,True,200,True,200,True,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,6M,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:1
473087266,True,False,False,False,False,False,False,True,False,True,False,True,200,True,200,False,200,False,200,False,400,True,200,False,404,False,404,False,404,False,404,False,200,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0
732483650,True,True,False,False,False,True,False,True,False,True,False,True,200,True,200,False,200,False,200,False,400,True,200,True,200,False,404,True,200,True,200,True,200,True,200,10Y,10Y:200:1,True,200,1Y,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:1
566361060,True,False,False,False,False,False,False,True,False,True,False,True,200,True,200,False,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0
